Time;Address;Goodput;Delay
8704;localhost;946,0800;-5,9858
8754;localhost;1028,4800;-5,9854
8805;localhost;1038,7200;-5,9860
8855;localhost;1040,1600;-5,9857
8905;localhost;911,2000;-5,9842
8956;localhost;888,1600;-5,9825
9006;localhost;984,3200;-5,9847
9057;localhost;1020,8000;-5,9846
9107;localhost;926,4000;-5,9832
9157;localhost;1032,8000;-5,9864
9207;localhost;1028,1600;-5,9849
9258;localhost;1048,1600;-5,9855
9308;localhost;1028,3200;-5,9848
9359;localhost;895,8400;-5,9837
9409;localhost;952,8000;-5,9837
9459;localhost;1028,6400;-5,9858
9510;localhost;1021,9200;-5,9856
9560;localhost;960,0000;-5,9847
9610;localhost;946,7200;-5,9853
9660;localhost;907,5200;-5,9833
9711;localhost;954,2400;-5,9841
9761;localhost;961,6000;-5,9840
9811;localhost;956,6400;-5,9854
9862;localhost;980,9600;-5,9837
9912;localhost;814,5600;-5,9839
9962;localhost;939,3600;-5,9840
10012;localhost;889,6000;-5,9835
10063;localhost;873,6000;-5,9819
10113;localhost;968,0000;-5,9855
10163;localhost;853,6000;-5,9814
10214;localhost;881,2800;-5,9835
10264;localhost;933,4400;-5,9846
10314;localhost;870,0800;-5,9818
10365;localhost;901,2800;-5,9826
10415;localhost;949,4400;-5,9845
10465;localhost;984,3200;-5,9847
10516;localhost;891,0400;-5,9824
10566;localhost;913,1200;-5,9832
10616;localhost;978,4000;-5,9861
10667;localhost;974,8800;-5,9852
10717;localhost;1032,4800;-5,9851
10768;localhost;982,5600;-5,9855
10818;localhost;981,4400;-5,9852
10868;localhost;947,0400;-5,9845
10918;localhost;973,7600;-5,9847
10969;localhost;985,4400;-5,9849
11019;localhost;957,7600;-5,9838
11069;localhost;962,2400;-5,9845
11120;localhost;917,7600;-5,9829
11170;localhost;812,4800;-5,9837
11220;localhost;909,9200;-5,9840
11271;localhost;908,1600;-5,9843
11321;localhost;928,6400;-5,9838
11371;localhost;971,6800;-5,9840
11421;localhost;905,9200;-5,9838
11472;localhost;913,2800;-5,9834
11522;localhost;900,4800;-5,9838
11572;localhost;859,5200;-5,9825
11622;localhost;901,7600;-5,9842
11673;localhost;948,9600;-5,9843
11723;localhost;939,3600;-5,9835
11773;localhost;927,3600;-5,9834
11824;localhost;962,8800;-5,9832
11874;localhost;933,9200;-5,9842
11924;localhost;952,9600;-5,9844
11975;localhost;989,2800;-5,9838
12025;localhost;920,0000;-5,9826
12075;localhost;923,3600;-5,9841
12126;localhost;935,6800;-5,9839
12176;localhost;898,2400;-5,9834
12226;localhost;943,3600;-5,9847
12277;localhost;832,3200;-5,9837
12327;localhost;950,5600;-5,9854
12377;localhost;979,8400;-5,9851
12427;localhost;977,9200;-5,9861
12478;localhost;873,9200;-5,9835
12528;localhost;985,2800;-5,9854
12578;localhost;866,0800;-5,9839
12629;localhost;892,1600;-5,9821
12679;localhost;886,5600;-5,9830
12729;localhost;922,8800;-5,9844
12780;localhost;895,2000;-5,9827
12830;localhost;871,6800;-5,9835
12881;localhost;961,2800;-5,9844
12931;localhost;921,6000;-5,9844
12981;localhost;913,6000;-5,9846
13032;localhost;939,5200;-5,9850
13082;localhost;933,9200;-5,9851
13132;localhost;889,6000;-5,9851
13182;localhost;901,1200;-5,9838
13233;localhost;929,2800;-5,9842
13283;localhost;959,5200;-5,9843
13333;localhost;741,4400;-5,9808
13384;localhost;943,8400;-5,9841
13434;localhost;894,8800;-5,9814
13484;localhost;884,6400;-5,9830
13534;localhost;873,1200;-5,9844
13585;localhost;925,4400;-5,9837
13635;localhost;854,2400;-5,9839
13685;localhost;873,1200;-5,9833
13735;localhost;895,8400;-5,9839
13786;localhost;865,7600;-5,9841
13836;localhost;937,6000;-5,9852
13886;localhost;877,1200;-5,9832
13937;localhost;976,0000;-5,9843
13987;localhost;947,0400;-5,9838
14037;localhost;866,8800;-5,9825
14087;localhost;906,8800;-5,9831
14138;localhost;903,8400;-5,9828
14188;localhost;934,4000;-5,9841
14238;localhost;867,0400;-5,9823
14289;localhost;944,0000;-5,9839
14339;localhost;768,3200;-5,9823
14389;localhost;920,3200;-5,9831
14439;localhost;982,7200;-5,9847
14490;localhost;938,8800;-5,9831
14540;localhost;955,6800;-5,9856
14590;localhost;968,3200;-5,9855
14641;localhost;835,8400;-5,9814
14691;localhost;950,4000;-5,9847
14741;localhost;908,9600;-5,9831
14792;localhost;934,7200;-5,9842
14842;localhost;971,2000;-5,9850
14892;localhost;884,3200;-5,9824
14942;localhost;953,1200;-5,9854
14993;localhost;989,6000;-5,9850
15043;localhost;983,8400;-5,9841
15093;localhost;838,8800;-5,9851
15144;localhost;926,8800;-5,9852
15194;localhost;950,7200;-5,9845
15244;localhost;969,1200;-5,9851
15294;localhost;906,8800;-5,9832
15345;localhost;911,2000;-5,9854
15395;localhost;877,6000;-5,9832
15445;localhost;931,2000;-5,9838
15496;localhost;918,5600;-5,9840
15546;localhost;941,9200;-5,9830
15596;localhost;883,3600;-5,9822
15646;localhost;926,5600;-5,9845
15697;localhost;912,0000;-5,9842
15747;localhost;913,2800;-5,9834
15797;localhost;956,9600;-5,9858
15848;localhost;987,8400;-5,9846
15898;localhost;957,7600;-5,9850
15948;localhost;911,0400;-5,9837
15998;localhost;994,0800;-5,9845
16049;localhost;981,6000;-5,9853
16099;localhost;903,5200;-5,9834
16149;localhost;983,0400;-5,9860
16199;localhost;919,5200;-5,9836
16250;localhost;875,0400;-5,9823
16300;localhost;948,3200;-5,9843
16350;localhost;867,5200;-5,9828
16401;localhost;834,5600;-5,9843
16451;localhost;984,3200;-5,9841
16501;localhost;961,2800;-5,9859
16551;localhost;990,4000;-5,9840
16602;localhost;996,1600;-5,9863
16652;localhost;936,3200;-5,9841
16702;localhost;940,3200;-5,9837
16752;localhost;946,0800;-5,9843
16803;localhost;943,2000;-5,9849
16853;localhost;964,8000;-5,9854
16903;localhost;949,7600;-5,9843
16954;localhost;897,1200;-5,9836
17004;localhost;905,4400;-5,9832
17054;localhost;958,8800;-5,9838
17104;localhost;868,4800;-5,9829
17155;localhost;893,2800;-5,9826
17205;localhost;954,2400;-5,9836
17255;localhost;947,3600;-5,9843
17306;localhost;949,7600;-5,9832
17356;localhost;896,9600;-5,9831
17406;localhost;986,4000;-5,9852
17456;localhost;949,2800;-5,9840
17507;localhost;878,8800;-5,9838
17557;localhost;920,9600;-5,9838
17607;localhost;962,2400;-5,9839
17658;localhost;840,1600;-5,9834
17708;localhost;996,0000;-5,9851
17758;localhost;987,8400;-5,9859
17808;localhost;963,8400;-5,9846
17859;localhost;973,4400;-5,9850
17909;localhost;987,0400;-5,9862
17959;localhost;977,9200;-5,9841
18009;localhost;961,2800;-5,9844
18060;localhost;1000,8000;-5,9847
18110;localhost;897,1200;-5,9832
18160;localhost;915,5200;-5,9837
18211;localhost;888,0000;-5,9827
18261;localhost;872,3200;-5,9824
18311;localhost;936,4800;-5,9838
18361;localhost;883,8400;-5,9839
18412;localhost;903,5200;-5,9826
18462;localhost;885,6000;-5,9821
18512;localhost;976,6400;-5,9833
18562;localhost;888,3200;-5,9813
18613;localhost;953,6000;-5,9836
18663;localhost;902,5600;-5,9846
18713;localhost;984,4800;-5,9842
18763;localhost;929,7600;-5,9838
18814;localhost;964,1600;-5,9837
18864;localhost;991,5200;-5,9855
18914;localhost;986,2400;-5,9843
18964;localhost;807,6800;-5,9832
19015;localhost;938,0800;-5,9824
19065;localhost;978,8800;-5,9840
19115;localhost;959,5200;-5,9850
19166;localhost;896,9600;-5,9816
19216;localhost;901,2800;-5,9826
19267;localhost;996,1600;-5,9844
19317;localhost;1003,3600;-5,9855
19367;localhost;824,6400;-5,9802
19418;localhost;850,2400;-5,9821
19468;localhost;917,1200;-5,9845
19518;localhost;958,4000;-5,9845
19568;localhost;998,5600;-5,9848
19619;localhost;909,6000;-5,9840
19669;localhost;913,6000;-5,9834
19719;localhost;956,4800;-5,9836
19769;localhost;936,6400;-5,9857
19820;localhost;969,1200;-5,9853
19870;localhost;872,3200;-5,9828
19920;localhost;941,6000;-5,9837
19970;localhost;902,8800;-5,9841
20021;localhost;979,5200;-5,9842
20071;localhost;968,8000;-5,9840
20121;localhost;913,2800;-5,9834
20171;localhost;932,4800;-5,9849
20222;localhost;833,7600;-5,9846
20272;localhost;986,4000;-5,9851
20322;localhost;852,8000;-5,9824
20372;localhost;967,8400;-5,9859
20423;localhost;976,4800;-5,9853
20473;localhost;918,4000;-5,9850
20523;localhost;918,2400;-5,9836
20573;localhost;895,6800;-5,9841
20623;localhost;947,2000;-5,9841
20674;localhost;851,6800;-5,9823
20724;localhost;980,3200;-5,9848
20774;localhost;969,4400;-5,9868
20825;localhost;990,4000;-5,9853
20875;localhost;989,4400;-5,9851
20925;localhost;924,1600;-5,9841
20975;localhost;1018,7200;-5,9863
21026;localhost;889,6000;-5,9831
21076;localhost;917,2800;-5,9845
21126;localhost;880,8000;-5,9827
21176;localhost;913,2800;-5,9855
21227;localhost;985,2800;-5,9844
21277;localhost;983,5200;-5,9839
21327;localhost;823,6800;-5,9810
21377;localhost;963,0400;-5,9844
21428;localhost;955,8400;-5,9839
21478;localhost;972,9600;-5,9840
21528;localhost;946,4000;-5,9843
21578;localhost;924,0000;-5,9841
21629;localhost;825,4400;-5,9793
21679;localhost;890,7200;-5,9828
21729;localhost;871,6800;-5,9842
21779;localhost;961,9200;-5,9854
21830;localhost;989,9200;-5,9827
21880;localhost;909,4400;-5,9840
21930;localhost;972,9600;-5,9852
21980;localhost;979,6800;-5,9846
22031;localhost;917,7600;-5,9820
22081;localhost;928,9600;-5,9838
22131;localhost;980,9600;-5,9861
22181;localhost;955,2000;-5,9838
22232;localhost;875,0400;-5,9826
22282;localhost;980,1600;-5,9835
22332;localhost;954,4000;-5,9836
22382;localhost;969,1200;-5,9851
22432;localhost;940,6400;-5,9835
22483;localhost;964,0000;-5,9851
22533;localhost;927,5200;-5,9831
22583;localhost;1019,2000;-5,9849
22633;localhost;1011,2000;-5,9856
22684;localhost;946,2400;-5,9848
22734;localhost;886,8800;-5,9829
22784;localhost;969,1200;-5,9845
22834;localhost;958,4000;-5,9841
22885;localhost;971,8400;-5,9847
22935;localhost;994,0800;-5,9852
22985;localhost;873,6000;-5,9822
23035;localhost;888,0000;-5,9820
23086;localhost;957,4400;-5,9843
23136;localhost;925,1200;-5,9846
23186;localhost;915,5200;-5,9841
23236;localhost;971,2000;-5,9839
23287;localhost;981,6000;-5,9853
23337;localhost;852,3200;-5,9818
23387;localhost;892,1600;-5,9837
23437;localhost;901,9200;-5,9833
23487;localhost;886,0800;-5,9832
23538;localhost;910,0800;-5,9831
23588;localhost;990,8800;-5,9847
23638;localhost;977,7600;-5,9836
23689;localhost;944,0000;-5,9832
23739;localhost;952,0000;-5,9840
23789;localhost;933,1200;-5,9832
23839;localhost;900,3200;-5,9842
23889;localhost;998,0800;-5,9849
23940;localhost;973,4400;-5,9860
23990;localhost;868,0000;-5,9827
24040;localhost;896,1600;-5,9825
24090;localhost;896,8000;-5,9832
24141;localhost;938,0800;-5,9836
24191;localhost;900,6400;-5,9838
24241;localhost;894,8800;-5,9839
24291;localhost;970,0800;-5,9860
24341;localhost;895,8400;-5,9841
24392;localhost;955,8400;-5,9854
24442;localhost;920,0000;-5,9831
24492;localhost;901,6000;-5,9842
24542;localhost;981,4400;-5,9850
24593;localhost;982,2400;-5,9847
24643;localhost;946,5600;-5,9839
24693;localhost;940,3200;-5,9835
24743;localhost;913,2800;-5,9832
24794;localhost;967,6800;-5,9845
24844;localhost;1008,0000;-5,9860
24894;localhost;978,2400;-5,9853
24944;localhost;912,9600;-5,9839
24994;localhost;902,0800;-5,9835
25045;localhost;979,0400;-5,9843
25095;localhost;925,1200;-5,9831
25145;localhost;975,2000;-5,9846
25195;localhost;897,1200;-5,9818
25246;localhost;1001,7600;-5,9850
25296;localhost;956,3200;-5,9839
25346;localhost;897,9200;-5,9840
25396;localhost;875,5200;-5,9830
25446;localhost;933,1200;-5,9846
25497;localhost;994,0800;-5,9852
25547;localhost;910,8800;-5,9844
25597;localhost;983,3600;-5,9841
25647;localhost;924,4800;-5,9848
25698;localhost;913,9200;-5,9825
25748;localhost;1856,0000;-5,9856
25798;localhost;872,8000;-5,9826
25848;localhost;865,6000;-5,9821
25899;localhost;962,5600;-5,9839
25949;localhost;915,2000;-5,9841
25999;localhost;885,9200;-5,9841
26049;localhost;1001,6000;-5,9855
26100;localhost;910,0800;-5,9836
26150;localhost;914,0800;-5,9832
26200;localhost;945,4400;-5,9843
26250;localhost;913,6000;-5,9835
26301;localhost;991,5200;-5,9853
26351;localhost;951,8400;-5,9842
26401;localhost;909,4400;-5,9838
26451;localhost;999,6800;-5,9850
26501;localhost;980,0000;-5,9847
26552;localhost;981,9200;-5,9842
26602;localhost;887,8400;-5,9825
26652;localhost;951,6800;-5,9830
26702;localhost;867,5200;-5,9827
26753;localhost;853,2800;-5,9826
26803;localhost;1017,6000;-5,9854
26853;localhost;981,4400;-5,9850
26903;localhost;1026,8800;-5,9864
26953;localhost;994,0800;-5,9849
27004;localhost;944,0000;-5,9839
27054;localhost;974,7200;-5,9842
27104;localhost;1050,8800;-5,9858
27154;localhost;922,2400;-5,9839
27205;localhost;881,4400;-5,9822
27255;localhost;874,7200;-5,9819
27305;localhost;1026,2400;-5,9858
27355;localhost;937,9200;-5,9850
27405;localhost;913,7600;-5,9830
27456;localhost;896,6400;-5,9814
27506;localhost;1032,3200;-5,9854
27556;localhost;1038,5600;-5,9861
27606;localhost;1042,0800;-5,9857
27657;localhost;1017,7600;-5,9859
27707;localhost;996,1600;-5,9855
27757;localhost;1023,2000;-5,9851
27807;localhost;1019,5200;-5,9859
27858;localhost;1021,1200;-5,9853
27908;localhost;1021,2800;-5,9854
27958;localhost;991,0400;-5,9855
28008;localhost;994,0800;-5,9858
28058;localhost;1024,4800;-5,9864
28109;localhost;889,9200;-5,9840
28159;localhost;1030,0800;-5,9859
28209;localhost;952,3200;-5,9852
28259;localhost;1046,4000;-5,9856
28309;localhost;1046,4000;-5,9858
28360;localhost;866,4000;-5,9812
28410;localhost;1042,8800;-5,9865
28460;localhost;1051,0400;-5,9849
28510;localhost;1049,4400;-5,9858
28561;localhost;1050,7200;-5,9854
28611;localhost;1050,0800;-5,9863
28661;localhost;996,6400;-5,9847
28711;localhost;934,5600;-5,9836
28761;localhost;1019,5200;-5,9859
28812;localhost;925,9200;-5,9832
28862;localhost;828,9600;-5,9807
28912;localhost;834,7200;-5,9824
28962;localhost;878,4000;-5,9831
29013;localhost;880,9600;-5,9833
29063;localhost;944,4800;-5,9848
29113;localhost;967,8400;-5,9848
29163;localhost;966,0800;-5,9854
29214;localhost;887,5200;-5,9818
29264;localhost;896,9600;-5,9822
29314;localhost;1043,5200;-5,9857
29364;localhost;863,0400;-5,9824
29414;localhost;886,2400;-5,9845
29465;localhost;885,2800;-5,9819
29515;localhost;1012,9600;-5,9855
29565;localhost;987,3600;-5,9853
29615;localhost;1045,7600;-5,9864
29666;localhost;922,7200;-5,9854
29716;localhost;952,0000;-5,9852
29766;localhost;889,4400;-5,9838
52;null;0,0000;NaN
103;null;0,0000;NaN
155;null;0,0000;NaN
207;null;0,0000;NaN
258;null;0,0000;NaN
310;null;0,0000;NaN
361;null;0,0000;NaN
413;null;0,0000;NaN
464;null;0,0000;NaN
516;null;0,0000;NaN
567;null;0,0000;NaN
619;null;0,0000;NaN
671;null;0,0000;NaN
722;null;0,0000;NaN
773;null;0,0000;NaN
825;null;0,0000;NaN
876;null;0,0000;NaN
928;null;0,0000;NaN
979;null;0,0000;NaN
1033;localhost;0,3200;17,0000
1089;localhost;432,0000;1,0537
1140;localhost;714,5600;1,0188
1191;localhost;994,8800;1,0143
1242;localhost;843,5200;1,0169
1293;localhost;963,3600;1,0149
1344;localhost;1046,4000;1,0131
1395;localhost;965,6000;1,0151
1445;localhost;821,6000;1,0197
1496;localhost;1045,6000;1,0139
1547;localhost;1053,9200;1,0141
1598;localhost;975,5200;1,0154
1649;localhost;1048,0000;1,0147
1700;localhost;1045,7600;1,0130
1751;localhost;1067,6800;1,0133
1808;localhost;999,3600;1,0133
1858;localhost;1035,5200;1,0161
1909;localhost;1070,8800;1,0140
1959;localhost;876,4800;1,0175
2010;localhost;899,6800;1,0162
2061;localhost;840,6400;1,0177
2111;localhost;1040,6400;1,0120
2162;localhost;1080,3200;1,0127
2212;localhost;1067,3600;1,0138
2263;localhost;993,7600;1,0150
2313;localhost;985,4400;1,0140
2364;localhost;968,1600;1,0131
2414;localhost;1046,7200;1,0144
2465;localhost;1043,5200;1,0150
2515;localhost;1042,4000;1,0147
2566;localhost;1013,4400;1,0152
2616;localhost;1028,9600;1,0160
2666;localhost;1015,8400;1,0148
2717;localhost;1018,5600;1,0145
2767;localhost;1051,8400;1,0138
2818;localhost;962,7200;1,0155
2868;localhost;1047,2000;1,0142
2918;localhost;987,2000;1,0159
2969;localhost;942,2400;1,0163
3020;localhost;895,6800;1,0177
3071;localhost;864,0000;1,0170
3121;localhost;924,1600;1,0154
3171;localhost;957,9200;1,0160
3222;localhost;1009,6000;1,0157
3272;localhost;1043,8400;1,0136
3322;localhost;1013,1200;1,0142
3373;localhost;945,6000;1,0166
3423;localhost;878,8800;1,0180
3473;localhost;890,2400;1,0189
3524;localhost;886,8800;1,0175
3574;localhost;884,0000;1,0179
3625;localhost;912,0000;1,0154
3675;localhost;1046,4000;1,0135
3725;localhost;1029,9200;1,0143
3776;localhost;997,9200;1,0148
3826;localhost;851,5200;1,0175
3877;localhost;1017,9200;1,0134
3927;localhost;992,6400;1,0148
3977;localhost;878,7200;1,0175
4028;localhost;858,5600;1,0183
4078;localhost;1046,2400;1,0142
4129;localhost;866,2400;1,0187
4179;localhost;1047,5200;1,0133
4229;localhost;854,2400;1,0182
4280;localhost;965,4400;1,0144
4330;localhost;942,4000;1,0154
4381;localhost;971,2000;1,0158
4431;localhost;895,5200;1,0170
4482;localhost;1005,4400;1,0151
4532;localhost;1028,0000;1,0154
4582;localhost;987,8400;1,0146
4633;localhost;1003,0400;1,0163
4683;localhost;1013,4400;1,0147
4733;localhost;1012,9600;1,0145
4784;localhost;1038,7200;1,0151
4834;localhost;897,4400;1,0148
4885;localhost;1047,0400;1,0139
4935;localhost;1035,0400;1,0147
4986;localhost;1032,3200;1,0135
5036;localhost;963,3600;1,0143
5086;localhost;1027,3600;1,0156
5137;localhost;906,2400;1,0173
5187;localhost;1028,0000;1,0145
5238;localhost;995,2000;1,0156
5288;localhost;1032,8000;1,0155
5339;localhost;990,2400;1,0162
5389;localhost;1017,4400;1,0145
5439;localhost;1029,7600;1,0157
5490;localhost;1044,8000;1,0145
5540;localhost;1042,5600;1,0146
5590;localhost;1041,2800;1,0141
5641;localhost;912,9600;1,0166
5691;localhost;868,8000;1,0171
5742;localhost;990,8800;1,0155
5792;localhost;947,6800;1,0167
5842;localhost;966,2400;1,0157
5893;localhost;1031,0400;1,0137
5943;localhost;1029,7600;1,0144
5993;localhost;1027,3600;1,0139
6044;localhost;840,4800;1,0169
6094;localhost;1025,7600;1,0145
6145;localhost;864,3200;1,0174
6195;localhost;893,7600;1,0172
6246;localhost;921,2800;1,0175
6296;localhost;879,3600;1,0166
6346;localhost;924,8000;1,0152
6397;localhost;1031,8400;1,0154
6447;localhost;1027,6800;1,0149
6497;localhost;1028,1600;1,0140
6548;localhost;1026,2400;1,0147
6598;localhost;904,0000;1,0150
6649;localhost;943,3600;1,0181
6699;localhost;885,4400;1,0168
6750;localhost;913,4400;1,0180
6800;localhost;920,9600;1,0158
6850;localhost;994,2400;1,0151
6901;localhost;1028,9600;1,0145
6951;localhost;1030,8800;1,0149
7001;localhost;1032,8000;1,0149
7052;localhost;985,4400;1,0151
7102;localhost;998,4000;1,0154
7152;localhost;876,6400;1,0166
7203;localhost;877,1200;1,0175
7253;localhost;1003,2000;1,0147
7303;localhost;897,1200;1,0148
7354;localhost;1014,8800;1,0148
7404;localhost;1045,1200;1,0142
7454;localhost;1053,4400;1,0140
7505;localhost;1043,8400;1,0150
7555;localhost;995,0400;1,0150
7605;localhost;1050,5600;1,0146
7656;localhost;1019,6800;1,0149
7706;localhost;1039,6800;1,0146
7756;localhost;1016,3200;1,0153
7807;localhost;864,3200;1,0174
7857;localhost;1009,9200;1,0143
7907;localhost;1052,1600;1,0135
7958;localhost;1045,2800;1,0141
8008;localhost;893,2800;1,0181
8059;localhost;865,2800;1,0179
8110;localhost;858,2400;1,0183
8160;localhost;1050,4000;1,0140
8210;localhost;1044,3200;1,0138
8260;localhost;915,2000;1,0154
8311;localhost;1008,3200;1,0132
8361;localhost;838,5600;1,0191
8411;localhost;1001,1200;1,0145
8462;localhost;1044,3200;1,0142
8512;localhost;936,6400;1,0143
8563;localhost;1035,2000;1,0144
8613;localhost;950,5600;1,0165
8663;localhost;1036,0000;1,0147
8714;localhost;1036,0000;1,0165
8764;localhost;994,0800;1,0161
8814;localhost;1028,3200;1,0152
8865;localhost;1001,9200;1,0155
8915;localhost;1018,5600;1,0149
8965;localhost;1034,2400;1,0144
9016;localhost;1031,8400;1,0144
9066;localhost;860,9600;1,0173
9116;localhost;884,1600;1,0172
9167;localhost;1001,9200;1,0149
9217;localhost;1024,6400;1,0145
9267;localhost;984,8000;1,0146
9318;localhost;886,4000;1,0175
9368;localhost;954,0800;1,0156
9418;localhost;878,7200;1,0182
9469;localhost;1033,7600;1,0150
9519;localhost;1040,6400;1,0138
9569;localhost;1020,6400;1,0143
9620;localhost;1005,9200;1,0151
9670;localhost;947,8400;1,0167
9720;localhost;808,0000;1,0172
9771;localhost;923,2000;1,0170
9821;localhost;1008,8000;1,0152
9871;localhost;974,2400;1,0161
9922;localhost;1034,0800;1,0161
9972;localhost;1032,9600;1,0147
10022;localhost;969,4400;1,0158
10073;localhost;945,2800;1,0164
10123;localhost;930,8800;1,0163
10173;localhost;1014,5600;1,0147
10224;localhost;957,1200;1,0165
10274;localhost;921,9200;1,0167
10324;localhost;1011,3600;1,0157
10375;localhost;862,4000;1,0173
10425;localhost;906,8800;1,0176
10475;localhost;920,6400;1,0165
10525;localhost;1010,4000;1,0152
10576;localhost;850,8800;1,0175
10626;localhost;1020,4800;1,0125
10676;localhost;821,1200;1,0230
10727;localhost;996,6400;1,0156
10777;localhost;1025,6000;1,0139
10827;localhost;970,2400;1,0158
10878;localhost;954,5600;1,0161
10928;localhost;900,1600;1,0162
10978;localhost;796,0000;1,0177
11029;localhost;814,4000;1,0181
11079;localhost;1024,1600;1,0155
11129;localhost;874,2400;1,0189
11179;localhost;871,3600;1,0174
11230;localhost;958,5600;1,0152
11280;localhost;0,0000;NaN
11331;localhost;0,0000;NaN
11382;localhost;0,0000;NaN
11432;localhost;0,0000;NaN
11483;localhost;0,0000;NaN
11534;localhost;0,0000;NaN
11585;localhost;0,0000;NaN
11636;localhost;0,0000;NaN
11686;localhost;0,0000;NaN
11737;localhost;0,0000;NaN
11788;localhost;0,0000;NaN
11839;localhost;0,0000;NaN
11889;localhost;0,0000;NaN
11940;localhost;0,0000;NaN
11991;localhost;0,0000;NaN
12041;localhost;0,0000;NaN
12092;localhost;0,0000;NaN
12142;localhost;0,0000;NaN
12193;localhost;0,0000;NaN
12244;localhost;0,0000;NaN
12294;localhost;0,0000;NaN
12345;localhost;0,0000;NaN
12396;localhost;0,0000;NaN
12446;localhost;0,0000;NaN
12500;localhost;0,0000;NaN
12551;localhost;0,0000;NaN
12602;localhost;0,0000;NaN
12653;localhost;0,0000;NaN
12704;localhost;0,0000;NaN
12754;localhost;0,0000;NaN
12805;localhost;0,0000;NaN
12856;localhost;0,0000;NaN
12907;localhost;0,0000;NaN
12957;localhost;0,0000;NaN
13008;localhost;0,0000;NaN
13059;localhost;0,0000;NaN
13109;localhost;0,0000;NaN
13160;localhost;0,0000;NaN
13211;localhost;0,0000;NaN
13261;localhost;0,0000;NaN
13312;localhost;0,0000;NaN
13363;localhost;0,0000;NaN
13413;localhost;0,0000;NaN
13464;localhost;0,0000;NaN
13514;localhost;0,0000;NaN
13565;localhost;0,0000;NaN
13616;localhost;0,0000;NaN
13667;localhost;0,0000;NaN
13718;localhost;0,0000;NaN
13769;localhost;0,0000;NaN
13820;localhost;0,0000;NaN
13871;localhost;0,0000;NaN
13921;localhost;0,0000;NaN
13972;localhost;0,0000;NaN
14023;localhost;0,0000;NaN
14074;localhost;0,0000;NaN
14125;localhost;0,0000;NaN
14176;localhost;0,0000;NaN
14227;localhost;0,0000;NaN
14278;localhost;0,0000;NaN
14329;localhost;0,0000;NaN
14379;localhost;0,0000;NaN
14430;localhost;0,0000;NaN
14481;localhost;0,0000;NaN
14532;localhost;0,0000;NaN
14583;localhost;0,0000;NaN
14634;localhost;0,0000;NaN
14685;localhost;0,0000;NaN
14735;localhost;0,0000;NaN
14786;localhost;0,0000;NaN
14837;localhost;0,0000;NaN
14887;localhost;0,0000;NaN
14938;localhost;0,0000;NaN
14988;localhost;0,0000;NaN
15039;localhost;0,0000;NaN
15090;localhost;0,0000;NaN
15140;localhost;0,0000;NaN
15191;localhost;0,0000;NaN
15242;localhost;0,0000;NaN
15292;localhost;0,0000;NaN
48;null;0,0000;NaN
52;null;0,0000;NaN
101;null;0,0000;NaN
104;null;0,0000;NaN
152;null;0,0000;NaN
156;null;0,0000;NaN
204;null;0,0000;NaN
207;null;0,0000;NaN
255;null;0,0000;NaN
258;null;0,0000;NaN
307;null;0,0000;NaN
309;null;0,0000;NaN
359;null;0,0000;NaN
360;null;0,0000;NaN
410;null;0,0000;NaN
412;null;0,0000;NaN
461;null;0,0000;NaN
463;null;0,0000;NaN
512;null;0,0000;NaN
514;null;0,0000;NaN
564;null;0,0000;NaN
566;null;0,0000;NaN
615;null;0,0000;NaN
617;null;0,0000;NaN
666;null;0,0000;NaN
668;null;0,0000;NaN
717;null;0,0000;NaN
719;null;0,0000;NaN
768;null;0,0000;NaN
770;null;0,0000;NaN
820;null;0,0000;NaN
821;null;0,0000;NaN
871;null;0,0000;NaN
873;null;0,0000;NaN
924;null;0,0000;NaN
922;null;0,0000;NaN
975;null;0,0000;NaN
974;null;0,0000;NaN
1025;localhost;0,6400;0,7500
1034;localhost;0,3200;19,0000
1080;localhost;112,4800;-3,8492
1086;localhost;143,8400;4,2047
1131;localhost;575,0400;-3,9769
1137;localhost;15,8400;4,1717
1189;localhost;870,2400;-3,9831
1189;localhost;0,0000;NaN
1239;localhost;936,9600;-3,9836
1241;localhost;0,0000;NaN
1290;localhost;881,2800;-3,9818
1291;localhost;0,0000;NaN
1342;localhost;0,0000;NaN
1341;localhost;780,1600;-3,9795
1392;localhost;0,0000;NaN
1392;localhost;914,8800;-3,9822
1443;localhost;0,0000;NaN
1443;localhost;900,9600;-3,9840
1493;localhost;0,0000;NaN
1494;localhost;921,1200;-3,9838
1543;localhost;0,0000;NaN
1545;localhost;952,9600;-3,9852
1594;localhost;0,0000;NaN
1596;localhost;930,7200;-3,9833
1644;localhost;0,0000;NaN
1646;localhost;886,8800;-3,9829
1694;localhost;0,0000;NaN
1697;localhost;915,0400;-3,9829
1745;localhost;0,0000;NaN
1748;localhost;979,3600;-3,9858
1795;localhost;0,0000;NaN
1799;localhost;1027,3600;-3,9852
1846;localhost;0,0000;NaN
1849;localhost;972,0000;-3,9849
1896;localhost;0,0000;NaN
1900;localhost;735,2000;-3,9793
1946;localhost;0,0000;NaN
1950;localhost;1036,1600;-3,9855
1997;localhost;0,0000;NaN
2001;localhost;1008,4800;-3,9857
2047;localhost;0,0000;NaN
2051;localhost;869,4400;-3,9820
2098;localhost;0,0000;NaN
2102;localhost;920,3200;-3,9849
2148;localhost;0,0000;NaN
2153;localhost;1016,8000;-3,9860
2199;localhost;0,0000;NaN
